Input_Address,Output_Address,Input_Value,Output_Value
1AiAsPQALBhaZ3kskEHJUUkHjCuWGmPLfh,1AaUxwJjBnUuqC6qESj5VWrVhL9XQDHbjK,549800000,273750000
1LZCvQFDjqrSzCpK1HFftH83dbDc4yxDhe,1HY9DYsxmoXQ7nbsJGRPrvFGS2GoLTKkbE,4000000,3000000
17b6oeyzqvpbNoTYenDz7YYJrR3D6i6JaX,1CpoEKPv17FRBWMneQFMWgJroftkG8KKj9,4500000000,1000000
1AYBD7qMbRqQso1heukBaM2wzCzuBr4RJ4,1iPJxm7af1htjxeaKHfPv8fvDXPYhELmz,220000000,4759000000
179HBmyqtDLEV3EfZPWbREKTgesaaRnqh1,1E4FXVi5MbFpkwXqFBZi7rR6QstZnCqHDa,900000000,900000000
1EtT63VtEEJP9RnXAuVM4LJor5K4n5x4tB,1NrG2NjvH6b8Ph7Dfu1yDH4ihydgHxFhaz,10000000,1000000
1GaFc8diiwu2hGbFvj6XLJtYE4AuN97ZJQ,1BC97P5x75XdgvjD4WTr4RSTZrpQpku1Nd,2000000,10000000
1Eau2nFVQZbekv6QBBLTWwTSFaeVKSMHeJ,1QECMDoqSuHZJuEzwLXyRkZmkCzJKmKJyL,200000000,6000000
1JfTcU8sBTkGYk5WhzsCzZtE8LRtXsg2dZ,12UhjtzjdaxfwtRQnWt1Kc1PxMeuL3T2vU,643000000,1000000
1VZ7JKZoVAXGMrck4QRgQx9qzyyUX73py,1N3AqeB9v327r3zZVS858bKkALPYAiwVAf,298000000,1040000000
1pvJVQ696yqjoG3JQZMDbuzTcXqXRw7YX,1QJxAMputMuQwqwoWRs1LqHcULvXbj7WdH,2110350000,2026350000
18VnZFKMd8EdXWgrHV3W8Qou61k4o2Ngsd,13vXb1ueGwzxP9FKQEeDdcMvNUbysTxMr6,14733249160,14356249160
17ctenp5L8AJiJzZygBajjbYUP5ad8UaNe,1NN4oHcRyW6FoujAU7nsCpYhDuEgZPcEcp,20296510000,20154510000
1M4Wvk2QTHimyRJpe5SWLLLdkMhfBiBoRH,14tBuwkD8PpM5zN1as1SJtnZdNhK9hUVJd,94131580385,94091580385
1JPo39UZvfifuqmQpe3sxpwkQFCNJGZJxT,19xQFgLnUzf5uyTtwvjtYxhFHB92zDa8H2,7273733,1146521
13oSg4QGs9LaLhuN8gD8gSB8kjA2cTvVGM,14uGQh9g5LsLRwjzwuaJaGem3ukjfkehJf,1582412,6709624
1FwjNzbanPjdZpZxbE6FpET2pr78kriKnQ,18xz3JR1af9uVtF5UnMs8ZnLDdYWziQgj7,52959528234,52813528234
1CvW7PJnmZ4QEuHn7A83Ec2fKxqghBRjRL,1Q6YFNeHPXgGasYwhk9QB7XUnd3Q5dMpSW,16380412000,16378412000
1QE83cJ3Fo3JUisaqwVDC3h3o3Wa8TJnp1,17zhZtTC6i1XDUcu7MELUKA4CSeQu7umJu,6022000000,6022000000
1GYvPzmoCQqBNL6hQHfiLoZUhuRk1PB6y,15RX8LSEB92jVo2sJREcxfnwdLY6CDTLpc,20000000,3000000
174kkFntAgH92q9ZoUCqwkm2oyDsPYp9Pg,1ECfcYkgrFpmFn9AvxfVb2wWJt54viN3Bs,300000000,380000000
1CwiNj2W1ehX6UZpxpccFZsjk9gyiixtXt,18ZUZ1ESGr2MpueVVcC4zL9mCoELHcEy7k,48685000000,48567000000
1FyjLJVwKDgGRa46nqshbeFbBJkf4fSwar,1HLcj4qgUGP48QoDkXXUup9UPhUe6icDRm,1013000000,12000000
1PCG7gbwVgA1jG5A7iCbV8duRJ75tRnHt2,1B4DaLiABE5pXsGSmwKrt5xCBfifL26QD3,2673409463,2639929563
1LQiQc5CSidi1xio2QrUES4vAxDqfEwG2D,1PGfYeWrGeZuYEjWahhuCcSe2VqoG1f8Eo,152000000,1000000
1LQiQc5CSidi1xio2QrUES4vAxDqfEwG2D,1EDJDS9Uuqxi6F4E1S8oVvPytaMuuLhU3u,78000000,229000000
1MTpcybUTWfucuNK7gB6hqhe6TBqzPmZnP,19bkodDy2hhqPtrdSf7HxKsL8jUZzYdTPE,100000000,100000000
1FZV672QFvTp9yKtZTEGByJuPQYv9ENZZB,18YZbESMoXLvNY5tFc1o8tBEzb4aHgxTzm,11992544,1002109
1FZV672QFvTp9yKtZTEGByJuPQYv9ENZZB,1JsNvZeq7Byxo2tWe6RwE1JJAkksBFiBgi,11513654,100000000
1BuKd8EnQiwaZNR3eqbDVefL8GQPUtP8a,1CxjYUcBFmBftskGFST9MXhyQMQUNTuBzi,5009300000,5009300000
1P86aDJYr54vBTi4kX1p1WYLPwV5Jzw1jg,1E2DK4wtj4pRZxZdHjEmWeGAYTjixJm1SC,96160000000,96154000000
131gdzYuwavynoCEHikKqv2WM2Bo87LL4R,1CGzeukWSbL6muJQj67x3MLFsqzpmFTFtZ,205000000,1000000
1GQM5Xhd4TEaM7jbJBoPHANwxcBSDuZLq3,1GnRzjv7f2bDCUufMqyhFi9D3e6QaqES6Q,214000000,501000000
1ECXeWUpJhz88EqBS2e9k33xWhc3fWwkR2,1DUjiDGg1r3n6oD1rMEcR1xP5F3ukUv4v7,5015550000,115550000
1C287zyze2GaxZPeoiffrAU4mJe31LiuUC,1BNpbkiGW9XGbbMjMNYJohBGc6UviJtbok,44179000000,44065000000
1LS4sQfwFdX3FuwWm8sCxWenwtnHz4HGS1,15e2LKFxTtEc9w66xCBY6Ku6xaCEVuXbuV,3000000,1384223
14zub6evV8drNFfjTUXXipk8KBmGhgopJU,1LwvDjFY64B4bHwz2vRZJpQiJ1jnUaDc1L,143000000,200000000
1CpTTfK7iQjfqGuA8k8mv3Yap9owWsQTtH,1Ex1gcrRtHY2PAhJnnfPS7sAVL7BnQyxZx,1623000000,823000000
1QB8AofGCnxkhY3gcuHtSiq4g8jL5V8Qs7,1AftxwJfc6BNhc1zSW2meWtU8QoLPnX5k4,77082640,4383323
1QB8AofGCnxkhY3gcuHtSiq4g8jL5V8Qs7,1M7mrHFk57hGFD8exkF3PQUK66Vdp6ycpA,27300683,100000000
17AVb3qNzJZS9qbgSXXzwEoTh6XJ7Ubad3,1F6aMYyqy95itC88okx85FXwPvuQref8ZF,100000000,100000000
16cym9nenP4ouE3zU9DNVAiiZZCjSJxyks,1CxjYUcBFmBftskGFST9MXhyQMQUNTuBzi,5003050000,10006100000
1HW7TU34jtuRzSyjLHHiGV1mW1UAufUAdf,17rdpPmUuMHkWBgfc6gdJUMDsZD2DmYyCF,400000000,400000000
1JmomZ23q695xmsobsjYuonoMPovxwM7vF,1Dwpj54vAvSFk7aVWXc8aWkEDmAAbp4egp,101000000,1000000
13kbubwi8fkrRiyKALNzg96T3DtLgkrKFw,11gVqwbcjw5widhx8bisVioDhgMf5oHan,31105000000,31069000000
1QEjuXjBFK9bG119L2Fc8KuL8Szw2Jd2j1,1Aubo1ky5mNy6QwkbFM9GPHSSrKtU4T76K,6000000,2000000
1PEmdfJpApYYVr9a9hdF1shLWv1yG6M6SD,1EQUEDF5pWonExERPbZL7mq7ZbhcRb8GYA,40000000,7000000
1BzXRCqPpnwHv4F4Zb4UqziAMbeawWzbw8,112xwHY6p6FRP17r2xTT2agNbJNpzTYdTB,11000000,400000000
1Q8mYsQhXREsHAmYWLqiD1iQjRns6pEE3v,1KjGrAHzZEFhcYZP8pmEyDKpsUCDaEHhfk,1009000000,809000000
12iJeCchGYZRtT84DQu9x8aetEAHv7mo4b,1KLmydQPN4HHMMNcM9MTp6eAnkVc2CCzSB,88832393392,88806393392
1GzDnjJubm8k5gnYPDR9fAQ16BZu4WM9SD,17uq5MSfqNFzuhqWQ3bNEdYyCkqkVZ1F2v,19600000,8600000
1NNTT28rPgsa8hLn3L1RhnuzBEmZz9rCpf,19Sh7rr4NsaWMqEnswxtXEGcXGurNbFTAG,14868869093,14863869093
1NV2wke5yZgHeraeeJ6LddkAzaKzet9NV2,1AURvDZk9kVzfAiYxXNRr7TeZmmXwEXe3t,3986300000,3963300000
1N7nEgFuAA6emFMDN5te2xVCta2uBT1LkD,1D1w4YWjNi3ke7W3A6kKrLtcPA8JrZeTWL,29000000,1000000
1CPDBzTSoTvUyoor18rS4NDtHbRkqj65QK,1KseGadiZnuFoHoYkQJpFSwoVHWCs54e3,1000000,3545000000
1DXL9SibAaEpvGo4vyiTP86SdAuSn7Agvm,12gxkffGSuvdvAsUYW57ivLoyFhTTW2pr7,13045412000,12954412000
1b4YW7ayW76ZW83qY77NKXePo1FMf43WP,1FqV1wa1dZLdDQfPk9z1TKoUFaaxoTGea5,106562048,212000000
18awwgTptFKRGYPcGp3rKbGVfgb7WbVnTw,172pDJdPzxYpHUAM8ocvuvKwzohXyvLR41,10669000000,350000000
1ArATcNzoHGsNdNfGk2Yz4rRs87yh7MTur,1MSNm6abQXW8pYRTpaLKpfwxriwUTjkuYJ,948000000,13702000000
16xtAC13w7Pbg9VsmpxXv4Nm7xu5db3E95,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1000000,1100000
1FqEEE9kUFjhP4c2hdtTTFfo2dxNJx6FRE,1Tuzb5xroJW8swZ4ZohYFTfT7Hpkds8TT,9945750000,9943750000
16r2KASngzdMBS68RGKgy9of6jgzXSy3W4,1GsWezDGFBvDcNNPpWTUCpXjzs27HpFPyY,9720550000,9710550000
17syksRoBLtYL8EmBLJ6v2HKazQAaUxuQh,1PLvvnbFjbgtwgYabyqKLCYVNVxj9fZ6Hh,672000000,658000000
15oPYQBtqWhYJ2XScrcDQWzE2prgjHbKVL,1CxjYUcBFmBftskGFST9MXhyQMQUNTuBzi,5003250000,5003250000
1NedTRX29VG433EBahEtaLjwjkF1ShSBPj,1FAKkousEAcja1brAvw2YWb5EyCMogZH57,42164000000,41946000000
16XmvaLddhHUmRFk8Wvd5PtABHs99pvgVg,1KS1e6Qjpg7SiLCMRi7DrRj4vv75D8oskP,92280580385,92164580385
18rTbGJKejS5e4evNXrgGz6kMXYwBhswGe,17fetWy1E9BZpfQKLZygL44xzak67jdHfx,20000000,6500000
18rTbGJKejS5e4evNXrgGz6kMXYwBhswGe,1Jb2wjj1uEE8TRLECezJERL6aFUVR2Wvwa,50000000,62500000
1PqbyCMSH4s4ghUaJwYqD5nFWYZ5DqqfKq,12FWeprrwFoHNQpmSpRqb7fd5dfjsVkCym,11487249160,11043249160
1Kv6pv7xycKVW3vJ3EMc2uLQbusqxtMyrS,12DJWjmvEDLGQzdZXCunXQN1K8G25GZNP1,3645050000,3616050000
1LjwaUj45w7Vf6A4eL3LFy1zw4d9JFobu8,1B5hFQotyKB5DnntaM73UPG6NQzFVUZzHV,11249869093,11246869093
12hNCWV1ixHi4z1ygk3QbAD5Kz14u42R35,12gknXC5RQWvYHpNFptdx6are6uxCYtsDq,85572393392,85569393392
1FAMCYKdDUR56E8h9nkzaW9SuU91m29mWw,17syksRoBLtYL8EmBLJ6v2HKazQAaUxuQh,752000000,672000000
1ENDei8K5ZU6mJ9aTtktpeSLckwJGw7Yf5,1FAMCYKdDUR56E8h9nkzaW9SuU91m29mWw,765000000,752000000
14wpxBsbVoGNcK4vYKXpEa5rN2BLQz2DQN,1DivgVjsBXFU1Bup2FmrofNCWZ592Rt1c9,3016850000,3011850000
13c6LYg79kZDBLq7ogp896uYaLw6tCjvn6,1H5rJXUTD3yEPk5aTY9KJF2znphG6Y9Ti8,3000000,2000000
12VbdAh7kHmSQBFZBTQqH13mD7q2MPLWtx,1LZEz3QKf7imfYyZPDe1fSuNtFQaFkQ12u,49139528234,48415528234
1B8m9EewvoxiLwgGwA939yxsc8axgk3Dxk,1A8xzEL1vUNHHsiv1H2qNseVspgTJzZgJX,40028000000,39924000000
179cp36zQr1LwfRUyCz1DvTAsdYmJRVyia,1AazaGoLfgfbtp8uZLzQZMKeqzPd4RAZTr,35050000,19050000
15XLy9Zarsizj75hniEXJPoLhHZn3ReuuD,1DNA8rTkKsfmbyZWjbj3GAPbcwJGJfHGRB,655000000,620000000
1NvXrytkhSMYzD1eiM9tyH2pVqvLtvXLtt,1A7G4Kaxxwf8Y1uE9eCSHrkNKjMH2x5ugN,316000000,315000000
1PLvvnbFjbgtwgYabyqKLCYVNVxj9fZ6Hh,15XLy9Zarsizj75hniEXJPoLhHZn3ReuuD,658000000,655000000
1NBLNxsWMTWHx1w9HjkuxNh8xpnSuVCAWx,1JudY3TTi56B3nMnpN1JwFmQWA6LNwpxSj,866000000,766000000
1CqN8qCprKBdyU2aVvQx9Mv8Qdv8MDZ3wf,1LPYDDtAV1U5z3YhevFLmFu9WhAr3F92eY,551000000,500950000
13uzuUMToEcGjDxUDSfe4FgWtMgAigj5Dd,1mRmpsRU6X1XKEr9drZiTVvSLEeHaRKQm,2747090102,2633829443
187DQdKw26CXcA1vSJdiS4EG9rH5beft7N,1GS3utfjxSp8TqQa1BYLZ2c3GPpMKiFjBD,3841714232,3822126929
1LE7qi8zkmKsinqzZQCepY4ysXQnE8Dvxi,1MWNNkMUsTBN1bpFX9kEtwUiyLgzjPnpdg,1670338241,1651807504
146TUXiAfq5M6qUKRUystyKyUYhWu6DUBc,1QBQAVdFB7aDuxG5dZZW8Z1kzBR9kQGzjc,4145177628,4110394645
1CGk7zHPizfhanMXnFyby4XkozKqYv8yDZ,1M8ZVv7TX2YBLymV6q3oqKjJqj5SnnguYq,838615240,763892120
1LnNcTa6nwYUGDzirVqYNEbieYuVehWRBx,171cThJeVyJPWPRAsciEr12gFiZEaks5HH,5005300000,4942682087
12v3YZE5fC2EpqEEVsmPukuX6Xzad7Qmw2,17RKARmupEeagkawoPSxC6oCu4AUPqURJV,233308,224598927
1BUrj4jMC5vBnmCBeZVkiW6WSUAo46erVy,1BmXKscjC1uSj53hZBZ7iyStM9DxVw2cDg,4542938167,4401149890
18BqTdmurUmLK5uiPS8g8dwx1u85ia9e1C,19mQwuXqk3TWYQLK6Scx7PZxVhnZnoyxo3,5553255323,5453255323
12Y3KTpQ9eDTQcLk534oBzYoKTR1BhhSuK,12BLiMqfhLwkWhcdwSP9gQDJNre4umdrLi,151830378,99652340
15AZMUpeTWPiUG5w1ujDx8fq5dnmuY63Xm,1Hdispj1sTrWbBRuCjET9GPGsfVsNu9rUG,4352806463,4270172797
1CkySbUKiXF3vS6CoiBe15X6LDXvdW4mb,13oM2PEcriKsBScNT6Mo8KWLEcpnZiHGBU,164090340,50040340
1BN7WjA7F7wFAHQasihsyJuhYCFyhjAMjC,1LZKAL84pCz7QpMGrdB7NCi1H69romKHpW,25800000,21750000
1EgcGpTH9Dytv1c3RiJA2F3Tn67AqwjzPz,1DkBRTjLRi1g6pfeqHWnnTFv8CTib538sY,1579277749,1453602970
1Nao3bQNA7sbsBXY8dyNCZtTDc8bBJBbWS,1G8yiCz7q7pSV1Q7gA5QkPtYJyfv71HQ2y,1632826840,1594023571
12syxJnDKRAqsmw9LBz93ADxdeTq577vWp,15i3WxMmVkLA89xYAWyqjP2W6mmXQvDK4w,1593350300,1570350300
15ye4597hCE67ep4oByStuyHJP5aHEv9Vt,1LhZvLUQDZjJoj5dS4oUQYekAHBDiDpgwU,600000000,1041975
1DhKbb5f2Dru1p7LUXwb8iRbw4fFEmFDGX,13DxQKeumaV4vbYC2XUR9t29ytPLAenLSX,5817991975,10000000000
1D4szY9765ckgEkPNfCCJexuCvgegdVe4d,1GvtGkrXE7rMTfE88NCw3qL8175YKqNkxE,4690000000,4682000000
1M8ZVv7TX2YBLymV6q3oqKjJqj5SnnguYq,16VSadgRfbfuDAxJ7yt3PSCjkprEE8mQMz,763892120,294197062
139HHx7v528vB3qoqWV1JvrXdkwD6KRQCA,1GhHg9iQ3rCsLdQaEPSBhQRHZFmLcQi1VE,91368966,70332075
17bJSkgMxUJSgrbpnGZYySW8XRpDkUvQeA,15AZMUpeTWPiUG5w1ujDx8fq5dnmuY63Xm,4374521732,4352806463
1JR11jEk4geD5WLThCiP9Trf99RFc1j3pj,187DQdKw26CXcA1vSJdiS4EG9rH5beft7N,4023546636,3841714232
1HeKX6g5ao2AHAkaxFjQfDiahN3TkBhYmj,1A2WxUkrrPJNSEeBEwby6JtqnrnwYydnzx,42050000,8050000
1MWNNkMUsTBN1bpFX9kEtwUiyLgzjPnpdg,1KEnndTGAtTTJnkX5z7urniacycXCEurL7,1651807504,1640789194
18596MvT1AKc6ZsCNHX6FuNjCo9prsrumF,1CjuejNXhnMBatsPoLtWmjv322iGncQ7wL,2519480000,2485480000
1Q2CCM4PV2HXY3Mz3d9fvExUsbdWYovgDi,1JmhtjCERpTAQoA52ScycgTyXJ5BMPau3N,7399306358,7387306358
1DrCtcbhFqaGbyZJ5LErkvMH5dfevXkm2q,18RKT1YJKTfpds7kGasDj3eJ9uM16TbJRr,2324752967,2190355446
1H6mzis2e1iY9arweUHFy9ktG4WW2LonxS,1BXN49ANh8K6VFRFXtuH2151A4UGLjELM3,348642025,345642025
1NZWgERGAkhC6UYHyWbZQzCYoe8wTbEer,1P8PR7MNjxiBq2De7jbZM8nzQkZo7LaJty,5613734,3563734
1L4XGxgBisYJaDhdn7T1cAJ3HSe2wYbBh5,1KfoanpVk5M5zHio49tVt2wGdrPAuh9iSz,1000000,1800000
1J97eS4AH5Pubs77enfDNvrmbavBgGoDxd,149rTsPYou46CV2nivwXYNrXn7nWQnwPZW,128000000,297200000
1LgaC8d3LqXCftKg59mbaC8AfPTvvczYdJ,1CGk7zHPizfhanMXnFyby4XkozKqYv8yDZ,968585448,838615240
13P5sVSFVmnBAPAhszEjQUBssKcDqYqWjK,1CNEvXD2U89isQ9EojhdzR4fCbjbAb39HF,284050000,239000000
1GS3utfjxSp8TqQa1BYLZ2c3GPpMKiFjBD,13T5sZmRVuFznDUdQbFSiVfvazQGbkBTpP,3822126929,3754560409
1KEnndTGAtTTJnkX5z7urniacycXCEurL7,1Nao3bQNA7sbsBXY8dyNCZtTDc8bBJBbWS,1640789194,1632826840
1PyZ3QgyyKcWMzKbincqyxcLhtjw5C1nz2,1GCQSHUV1FoD3ojPQdPdZt3hm7wA776of3,1904264625,1789068788
1Da5GYWchqCxzFTxGof3reAv67RnDABjUt,1P7EWwXt1GrvZNsyczYz38C3ktEMx7e6nA,5971900100,5954900100
175oLZZxqk9iez26xHV9V7f1vEL6A1EWWC,1FFLL4Fay5iryDW9A5XXhKCPqfs6ZeXr9A,1101860080,986551783
1NzBuU6QAaqyny9cPUJdYs8Gzabj2AvQyd,1KY82jaaxKJaPG4VMPMAbTqeVJPoMGW4vU,1543050000,1178050000
1KwyVf18GcVxHAt2oZ5Hn3b9gG9TVkHKFE,16x9rFEQt7ZkyRScprA6wr3NbNeYFhgSMb,21000000,1157682
1KwyVf18GcVxHAt2oZ5Hn3b9gG9TVkHKFE,1JZoWARyxndjx9tXxEk4Nf84Rm6HefLRw1,2157682,330000000
1L9e4WceYzgyXdo3MkHPY2EHcYRXqLb5BH,1DAB68LknsoicLLZeVZTkcxb87kGyKW5Zt,1982829508,1884264859
1MD4yNWFrpcFJPfwRsqkNXek22HbohvQbb,1MzryYYnA7Q9WgbgrbPitB2N6NwfEEKMK6,2395161550,2363656207
1Dv6bQN1AhPA8vC1HDc3AQ9sxuM9bfVtiC,147rji1bJad1siiiLRnDLKXcuV35GuibRg,2146553598,2055175231
13jbbimPTysv7iP7ya3v6nwjaV8hJ1bGuo,1Ks6TMhcPuPmBWcuJQ8QBqVkHaRpZHGB5R,14000000,1000000
13jbbimPTysv7iP7ya3v6nwjaV8hJ1bGuo,13JBvc9BwHQ3i1GH1FcSjD85MEJ1hoNUsE,18000000,280000000
1PF6TVMQx44ZZbRmBC2Q7xAsNMRDJBjyvz,1Hcz2jw1foXk4JVkCeFMwnArW3evyGnK1H,474089425,35739425
1GXuLhqjGo2CcEJR9rjzypKjzmHyRv2iJh,1KSpvfL9u3vwY3drJQtoKqwYQRTf2ZFLg6,284650000,723000000
1DkpBfvEWsMd6jsAf1kTxMuzNjYyrEWAiW,1CJWpXsqQexARZ9scyop7CpFtoZMcBvxzJ,2701000000,2651000000
1QBQAVdFB7aDuxG5dZZW8Z1kzBR9kQGzjc,15qi8AqynfBBN6UybAckj4VyCdJPNsH8xN,4110394645,4090146794
1HUdsdns2GWnP7iTTHrhAgRU9GYMFCj7mS,1JsoDkcVCGETTXuudiecifHBfov13ie6HM,5388874866,5072874866
14Tnaghw6YgPXEWpdVgAdNRemrHQ46365e,1MJaEa1xM6EQh2bxXV3qggXmaz65XnTyKS,3722800001,3636800001
18RKT1YJKTfpds7kGasDj3eJ9uM16TbJRr,1Dv6bQN1AhPA8vC1HDc3AQ9sxuM9bfVtiC,2190355446,2146553598
1HSc9yRwTrwa4PAQwod5pmB16HUyg2ySuQ,1AHBXsKcELXHHCJPESLwkkEXq7R8nERc2d,1956050100,1926050100
1D4LiwE3pq6GYCWtDRDYjKP8uY41U1P6Fk,1BUrj4jMC5vBnmCBeZVkiW6WSUAo46erVy,4572893951,4542938167
18cf1EEhjwv9eKJK5X9bfZCZvEWa4vyfWF,1KHogtou72UwfuWFovTe29LrPLniSdhKT8,197406000,197400000
147rji1bJad1siiiLRnDLKXcuV35GuibRg,1PyZ3QgyyKcWMzKbincqyxcLhtjw5C1nz2,2055175231,1904264625
171cThJeVyJPWPRAsciEr12gFiZEaks5HH,1L5LhJmS4Mkuomw49nQ66y1cEthzxXT5q,4942682087,4907798757
1BrY9bTK9PYCxHJXkM2cDYd8DTQanAqGpk,175oLZZxqk9iez26xHV9V7f1vEL6A1EWWC,1395662285,1101860080
1mRmpsRU6X1XKEr9drZiTVvSLEeHaRKQm,1H7wJG3jgaoX4amw4KaRugLJVGPLgDNAQH,2633829443,2406465494
1M6xWVzxxRUMpmTiCs7T2Dufpqi4Xixfbv,1De76ARPJBdYNWU3XrsxvvqcjdnbZD5wL9,1812004,1829087
1B4rQsfyx9y35ZQw2eZEkUhJVoMi9WrRjM,1NyUgc5MPXb8jUMzRw9dehTraPv8rMLbzY,9199440,9132357
1FFLL4Fay5iryDW9A5XXhKCPqfs6ZeXr9A,1LgaC8d3LqXCftKg59mbaC8AfPTvvczYdJ,986551783,968585448
17w6ua4KSf2vWVCb5ZLM4vVtJS3XYa9LDg,1LBNRjWYbfrRMKqYLsZi8SsKtmYisVhUHL,4069551914,4060479008
15qi8AqynfBBN6UybAckj4VyCdJPNsH8xN,17w6ua4KSf2vWVCb5ZLM4vVtJS3XYa9LDg,4090146794,4069551914
1LBNRjWYbfrRMKqYLsZi8SsKtmYisVhUHL,1JR11jEk4geD5WLThCiP9Trf99RFc1j3pj,4060479008,4023546636
1DntkzapfQ1CbWHcnCDkfqorFJeJHtui1t,1GpR68abZF7sskvkR3azP8PQhy8SQ9NBG8,6857848160,6503848160
19XP2gFAukXwRaTXYaV6XrijjAZojzcDoh,19JMKfKKzokGwSqvJgyJhP8WurGgHzHN1c,1665397576,1654397576
13T5sZmRVuFznDUdQbFSiVfvazQGbkBTpP,17K52fY72et4wr8L6ovM5ZUUpaN9qT9kZz,3754560409,3653674789
152gCAJ2iKPLe14FRyiZhpJRaNNmN7WRwi,146TUXiAfq5M6qUKRUystyKyUYhWu6DUBc,4225392656,4145177628
1Hdispj1sTrWbBRuCjET9GPGsfVsNu9rUG,152gCAJ2iKPLe14FRyiZhpJRaNNmN7WRwi,4270172797,4225392656
12BLiMqfhLwkWhcdwSP9gQDJNre4umdrLi,139HHx7v528vB3qoqWV1JvrXdkwD6KRQCA,99652340,91368966
16VSadgRfbfuDAxJ7yt3PSCjkprEE8mQMz,12Y3KTpQ9eDTQcLk534oBzYoKTR1BhhSuK,294197062,151830378
1LcstDgYJyjxBQNVXiUdmCskdtPDYNbPAv,1ENTa6Vvx96vZLD7ujn3od9aLqnRSKh7WH,209233976,7233976
1BmXKscjC1uSj53hZBZ7iyStM9DxVw2cDg,17bJSkgMxUJSgrbpnGZYySW8XRpDkUvQeA,4401149890,4374521732
1L5LhJmS4Mkuomw49nQ66y1cEthzxXT5q,1D4LiwE3pq6GYCWtDRDYjKP8uY41U1P6Fk,4907798757,4572893951
1H7wJG3jgaoX4amw4KaRugLJVGPLgDNAQH,1MD4yNWFrpcFJPfwRsqkNXek22HbohvQbb,2406465494,2395161550
13v4XPBDwm9oSRobJrb5Cty1Y1rrStbbL9,15nAAZFkobwTsASkuUDYckumeqWdLpD8h7,7090000,3090000
1G8yiCz7q7pSV1Q7gA5QkPtYJyfv71HQ2y,1EgcGpTH9Dytv1c3RiJA2F3Tn67AqwjzPz,1594023571,1579277749
1GhHg9iQ3rCsLdQaEPSBhQRHZFmLcQi1VE,1B4rQsfyx9y35ZQw2eZEkUhJVoMi9WrRjM,70332075,9199440
1G9XvxBTNmJPFkGNukk2neUHmDjYBNL48v,16LkKbfeKhUY2W9ZBhVutr27PDooRsfAF5,24000000,22000000
1GCQSHUV1FoD3ojPQdPdZt3hm7wA776of3,1LE7qi8zkmKsinqzZQCepY4ysXQnE8Dvxi,1789068788,1670338241
1Bxz9xHwwvUdRjEZqbvcqevG8MJn4TH1n8,1GbXUAqEUrTFU4YnPtFbeoELDBNpVzd8dK,1007000000,978000000
1DkBRTjLRi1g6pfeqHWnnTFv8CTib538sY,1BrY9bTK9PYCxHJXkM2cDYd8DTQanAqGpk,1453602970,1395662285
1MzryYYnA7Q9WgbgrbPitB2N6NwfEEKMK6,1DrCtcbhFqaGbyZJ5LErkvMH5dfevXkm2q,2363656207,2324752967
1EHYpL8Tkg7USkgpbQtS8Fu5zUHxV7utxQ,1Pg73nvF1DqgP9dWkuu5rHwcMqsYWmVbLP,22238899,12188899
144kvkDREMDoaNViemzQmTiTK2kRQxRNYX,1BrkXxeSxmoUh44rge9jPuThvgETmKTKCt,8887451809,6887451809
19CFVTpcZDisA8s69862nJjVXui6RVNJFe,1Cs3DTx3voQzErT7kCYukyXJbQvzYkQT9p,100000000,100000000
1Ab1t2AMR9m5M5QxiyviZPjoZ5kJo1YmhW,1K2SdFPRSytC6gizHJLutvQAMXUP6xZjtE,9373100000,8871100000
1Q69prbiwp4gC94UrgybxLJDByMEctYRkQ,1Ef315pUyic6PTCPSMcZL1fRm3CRHnyjHU,9263629609,9161629609
1LuY341FN3UhY9qCt54u7VSKoGb8k7uyLG,1DHmcJWw4TywWfEWv3FGTzzzh1YQE5gUL4,2050000000,219300540
17hJDfF7edGpQWzDpbNX4aHNWYh2sJ8Mp4,1K67waz4VV4fcsUAWikFRXbL4h6qRx7iLR,9259773402,9159773402
1NnVsDNjoMGksFVvDKyP3PdTBRgqRDE1b3,17NVztzqjY8kvdKwiwi4at2LD2gdQoqixY,9047804692,9037804692
1EzCQtCh15AoyCXVrG7JqBwsy7usVnEXfE,16Bm4ReQhjGTbY64Wiskevr77REA1rGNzb,426840400,126790400
1DmrXykbVMwsPStytwfkeSsFSzm2bV1Qcn,1EpENF3t2fH8bAjCQkcAgj3wvmiChyDrRp,10000000,1000000
1BoHbA9FAgf6DukF4cC1c34jvFKdhP2wGh,1DQSyK2sPpdMbwyxdB9MMtEsbwt4bTa1b4,2337000000,2500000000
16pdqQpc1MsbasASC3i65ASTirNCgk4b9R,16BHG4s5kbEy7L7NLp1hrnNjRfbF6kwC7a,1036509,1004954
13JxRpjzjYAGFMF2DqHiLqvLozA7d99b4A,1KtbubM9YgkXch1CtwZwhwE2Db66fNZbPg,1797520,700000000
1Cc7dTsyXTWkHjLwexdi1Gke3rbwK99oQk,13BUzFBC4PiNb6hYSG32Z5x2Sax2es7WCF,5000000000,5000000000
16TNvYnFsM3jo77sSGP8KNrRfn1uZXk1wW,12NxADh9bLCMhYWqojjeU5J3hWYZfrR82A,1452000000,1451000000
1LoxxE4tswPbqxMmqcaSawAbbvEqPfdT3h,1MNfhvSRfgiCZwZui6H4gypUQAvpsirc8E,3700000000,3699000000
