"osm_id","name","highway","lanes","oneway","maxspeed","ref","road_type","start_longitude","start_latitude","end_longitude","end_latitude"
"35597486","Watford Road","trunk","2",NA,"40 mph","A41","trunk",-0.4326225,51.6872552,-0.433255,51.6876791
"35603264","Gatehouse Road","trunk",NA,"yes","30 mph","A41","trunk",-0.8196979,51.8176829,-0.819941,51.8178956
"35603265","Gatehouse Road","trunk","2","yes","30 mph","A41","trunk",-0.819941,51.8178956,-0.8194815,51.8178065
"35603266","Friarage Road","trunk",NA,"yes","30 mph","A41","trunk",-0.8192822,51.8176729,-0.8190533,51.81749
"35795297","New Kent Road","trunk","3","yes","20 mph","A201","trunk",-0.087884,51.4941253,-0.0889754,51.4940978
"35796916","Maidstone Road","trunk","2",NA,"30 mph","A25","trunk",0.1713153,51.2853815,0.1715305,51.2854297
"35796917","Bradbourne Vale Road","trunk","2",NA,"30 mph","A25","trunk",0.1715305,51.2854297,0.1731977,51.2859486
"35912894","Grosvenor Road","trunk","3","yes","20 mph","A3212","trunk",-0.1293939,51.4886498,-0.1294984,51.4885696
"35912902","Grosvenor Road","trunk","2","yes","20 mph","A3212","trunk",-0.1309108,51.4869794,-0.1302282,51.4880707
"35916119","Great North Way","trunk","4","yes","50 mph","A1","trunk",-0.2113382,51.5907447,-0.211835,51.5912146
"35916120","Great North Way","trunk","3","yes","50 mph","A1","trunk",-0.2107693,51.5902954,-0.2112151,51.5906466
"35916124","Great North Way","trunk","3","yes","50 mph","A1","trunk",-0.2112165,51.5907928,-0.2107779,51.5904253
"35916125","Great North Way","trunk","3","yes","50 mph","A1","trunk",-0.2107779,51.5904253,-0.2055807,51.5888007
"35918295","Vauxhall Bridge","trunk","2","yes","20 mph","A202","trunk",-0.1293939,51.4886498,-0.1287285,51.4883563
"35918534","Bessborough Gardens","trunk","3","yes","20 mph","A202","trunk",-0.1294984,51.4885696,-0.1296445,51.4886321
"35918619","Vauxhall Bridge Road","trunk","2","yes","20 mph","A202","trunk",-0.1326501,51.4901665,-0.1324213,51.4900931
"35918711","Vauxhall Bridge Road","trunk","2","yes","20 mph","A202","trunk",-0.1315874,51.4895873,-0.1316346,51.4896126
"35923428","Catford Road","trunk","2","yes","30 mph","A205","trunk",-0.0219992,51.4447988,-0.0223048,51.4447801
"35923429","Catford Road","trunk","3",NA,"30 mph","A205","trunk",-0.0258465,51.4440296,-0.0258318,51.444036
"35923430","Catford Hill","trunk","2",NA,"30 mph","A205","trunk",-0.0263199,51.4437198,-0.0262355,51.4437838
"35967709","Eridge Road","trunk","2",NA,"30 mph","A26","trunk",0.254497,51.1248103,0.2565827,51.1255304
"35967711",NA,"trunk",NA,"yes","30 mph",NA,"trunk",0.2542716,51.1247309,0.254497,51.1248103
"35973371",NA,"trunk","2",NA,"50 mph","A418","trunk",-1.0761141,51.7391234,-1.0740827,51.7392615
"35973733","Oxford Road","trunk","2",NA,"50 mph","A418","trunk",-1.0740827,51.7392615,-1.0703585,51.7394083
"36078409",NA,"trunk","2","yes","70 mph","A14","trunk",1.1161013,52.0938118,1.110947,52.0994559
"36383483","Birchanger Green Roundabout","trunk","3","yes","60 mph",NA,"trunk",0.2003311,51.8722238,0.200642,51.8720789
"36408650",NA,"trunk","2","yes","30 mph","A505","trunk",-0.4157917,51.8766435,-0.4155539,51.8766378
"36408651","Chapel Viaduct","trunk","2","yes","30 mph","A505","trunk",-0.4158851,51.8765536,-0.4180562,51.8774088
"36408652","Stuart Street","trunk","2","yes","30 mph","A505","trunk",-0.4180562,51.8774088,-0.4210828,51.8792026
"36408653","Chapel Viaduct","trunk","2","yes","30 mph","A505","trunk",-0.4180553,51.8775531,-0.4157917,51.8766435
"36544628","Morden Road","trunk","3",NA,"30 mph","A24","trunk",-0.1922759,51.4082051,-0.1922467,51.4079173
"36544632","Morden Road","trunk","4",NA,"30 mph","A24","trunk",-0.1923156,51.4087195,-0.1922914,51.4084139
"36725263","Canterbury Way","trunk","4","yes","50 mph","A282","trunk",0.2357377,51.4478858,0.2359008,51.4482419
"36725264","Canterbury Way","trunk","4","yes","50 mph","A282","trunk",0.2359008,51.4482419,0.2372456,51.4497751
"36779422","Priory Lane","trunk","1","yes","30 mph","A10","trunk",-0.0196832,52.048182,-0.0197975,52.0480531
"36799937","Colnbrook By-Pass","trunk",NA,"yes",NA,"A4","trunk",-0.5334035,51.488624,-0.5338286,51.4885215
"36814928","Gray's Inn Road","trunk","2","yes","20 mph","A501","trunk",-0.1218232,51.5305797,-0.122579,51.5305562
"36957479","Green Road Roundabout","trunk","2","yes","30 mph",NA,"trunk",-1.197178,51.7630685,-1.1967459,51.7632346
"37104361","Western By-pass Road","trunk","2","yes","70 mph","A34","trunk",-1.2956826,51.7874009,-1.2963204,51.7870621
"37104362","Western By-pass Road","trunk","2","yes","70 mph","A34","trunk",-1.2958008,51.7874776,-1.292743,51.7890739
"37104363","Western By-pass Road","trunk","2","yes","70 mph","A34","trunk",-1.2964435,51.7871603,-1.2958008,51.7874776
"37109490",NA,"trunk","2","yes","70 mph","A34","trunk",-1.3142461,51.6612704,-1.3143495,51.6610522
"37109491",NA,"trunk","2","yes","70 mph","A34","trunk",-1.3143495,51.6610522,-1.3158272,51.6365823
"37109492",NA,"trunk","2","yes","70 mph","A34","trunk",-1.3145514,51.6610173,-1.3144517,51.6612311
"37109497",NA,"trunk","2","yes","70 mph","A34","trunk",-1.3144517,51.6612311,-1.3127839,51.6648659
"37136556","Mile End Road","trunk","4",NA,"20 mph","A11","trunk",-0.0516895,51.5207306,-0.0509782,51.5208727
"37136557","Mile End Road","trunk","2","yes","20 mph","A11","trunk",-0.0557882,51.5199062,-0.0562318,51.5198273
"37308103","Holland Road","trunk","4",NA,"30 mph","A3220","trunk",-0.2139849,51.5026253,-0.2112031,51.5005657
"37308932","Lewisham Way","trunk","3",NA,"30 mph","A20","trunk",-0.0308712,51.4719204,-0.028514,51.4700917
"37308935","Mile End Road","trunk","2","yes","20 mph","A11","trunk",-0.0316828,51.5257849,-0.0328905,51.5254695
"37449530",NA,"trunk","3","yes","70 mph","A44","trunk",-1.283903,51.7925087,-1.2837503,51.7922629
"37449531","Woodstock Road","trunk","2","yes","70 mph","A44","trunk",-1.2841746,51.7926735,-1.2842541,51.7928208
"37533963","Commercial Road","trunk","2","yes","30 mph","A13","trunk",-0.0318996,51.5123214,-0.032097,51.5123942
"37533970","Commercial Road","trunk","4",NA,"30 mph","A13","trunk",-0.0313584,51.5123136,-0.0302134,51.5124109
"37574799","Blackwall Tunnel Northern Approach","trunk","3","yes","40 mph","A12","trunk",-0.0105417,51.5216408,-0.0105732,51.5228907
"37574817","Blackwall Tunnel Northern Approach","trunk","3","yes","40 mph","A12","trunk",-0.0105761,51.5213634,-0.0105417,51.5216408
"37576021","Galleys Corner Roundabout","trunk",NA,NA,"60 mph",NA,"trunk",0.5825453,51.8682921,0.5823845,51.8679328
"37576799","Blackwall Tunnel Northern Approach","trunk","3","yes","30 mph","A102","trunk",-0.0080076,51.5117868,-0.0081321,51.5119718
"37576800","Blackwall Tunnel Northern Approach","trunk","2","yes","30 mph","A102","trunk",-0.0078809,51.5117994,-0.0075374,51.511374
"37576803","Blackwall Tunnel Northern Approach","trunk","2","yes","30 mph","A102","trunk",-0.0076496,51.5113636,-0.0080076,51.5117868
"37576984","Marks Farm Roundabout","trunk",NA,NA,"50 mph","A131","trunk",0.58452,51.8814223,0.5848825,51.8814922
"37617522","Melbourn Road","trunk","1","yes","30 mph","A10","trunk",-0.0196632,52.0495905,-0.01945,52.0497926
"37618813",NA,"trunk",NA,"yes","40 mph",NA,"trunk",-1.1617531,51.8929903,-1.1617401,51.8929681
"37620468",NA,"trunk","2","yes","60 mph",NA,"trunk",-1.0318416,51.9916953,-1.0315982,51.9919019
"37620469",NA,"trunk","2","yes","60 mph",NA,"trunk",-1.0314523,51.9919218,-1.0310542,51.9917488
"37620471","Tingewick Road","trunk","1","yes","60 mph","A421","trunk",-1.030638,51.9921589,-1.0310542,51.9917488
"37620473",NA,"trunk",NA,NA,"60 mph",NA,"trunk",-1.0139562,51.9952356,-1.013549,51.9952517
"37620474",NA,"trunk",NA,NA,"60 mph",NA,"trunk",-1.013549,51.9952517,-1.013504,51.995042
"37620475",NA,"trunk",NA,NA,"60 mph",NA,"trunk",-1.013504,51.995042,-1.0139238,51.9950022
"37620476",NA,"trunk",NA,NA,"60 mph",NA,"trunk",-1.0139238,51.9950022,-1.0139562,51.9952356
"37620481",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9969674,51.9924965,-0.9965355,51.9924105
"37620483",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9958663,51.9920217,-0.9963273,51.9920602
"37620491",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9897733,51.9894403,-0.9892741,51.9894429
"37620493",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9888883,51.9891987,-0.9893466,51.9892306
"37620494",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9892741,51.9894429,-0.9889735,51.9894619
"37620495",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9893466,51.9892306,-0.9892741,51.9894429
"37620496",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9888544,51.9893896,-0.9888883,51.9891987
"37634501","East India Dock Road","trunk","4","yes","30 mph","A13","trunk",-0.009566,51.511399,-0.0091571,51.5114206
"37678958","Cliftons Roundabout","trunk","3",NA,"40 mph",NA,"trunk",0.0295314,51.4503391,0.0296749,51.4501039
"37681591","Duppas Hill Road","trunk","3","yes","30 mph","A232","trunk",-0.1152995,51.3680932,-0.1158071,51.3678139
"37687134","London Road","trunk","2",NA,"40 mph","A26","trunk",0.2523237,51.1687718,0.2524655,51.1670872
"37698554","Sidcup By-pass","trunk","2","yes","40 mph","A20","trunk",0.0795518,51.4311725,0.0857672,51.4275553
"37700266",NA,"trunk","4",NA,"30 mph","A309","trunk",-0.3429144,51.4030817,-0.3430263,51.4028649
"37720420",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7867217,52.040702,-0.7772212,52.034611
"37720755","Old Stratford Roundabout","trunk","3","yes","60 mph",NA,"trunk",-0.8692853,52.0669723,-0.8689981,52.0663045
"37727523",NA,"trunk",NA,"yes",NA,NA,"trunk",-0.3287129,51.2153412,-0.3280692,51.2153527
"37727982",NA,"trunk","2","yes","50 mph","A229","trunk",0.5130139,51.303532,0.5144159,51.2968093
"37727994","Chatham Road","trunk","2","yes","50 mph","A229","trunk",0.5141148,51.2958828,0.5159901,51.2937135
"37727995",NA,"trunk","2","yes","50 mph","A229","trunk",0.513946,51.2958865,0.5139689,51.2961304
"37728504","Eastern By-pass Road","trunk","2","yes","50 mph","A4142","trunk",-1.1946305,51.7591638,-1.1944816,51.7571428
"37728513","London Road","trunk","3","yes","30 mph","A40","trunk",-1.191741,51.762403,-1.1947019,51.7628024
"37729936",NA,"trunk","3","yes","50 mph","A13","trunk",0.2621276,51.495668,0.2373259,51.4970651
"37729938",NA,"trunk","2","yes","50 mph","A13","trunk",0.26187,51.495788,0.2638196,51.4965827
"37731233","Hinksey Hill Interchange","trunk","2","yes","60 mph",NA,"trunk",-1.2583346,51.7284555,-1.2576622,51.7279391
"37731234","Hinksey Hill Interchange","trunk","3","yes","60 mph",NA,"trunk",-1.2576622,51.7279391,-1.2576669,51.7278158
"37731236","Hinksey Hill Interchange","trunk","3","yes","60 mph",NA,"trunk",-1.2576669,51.7278158,-1.2580892,51.7274349
"37731237","Hinksey Hill Interchange","trunk","3","yes","60 mph",NA,"trunk",-1.2592105,51.7270353,-1.2593125,51.7270394
"37731238",NA,"trunk","2","yes","70 mph","A34","trunk",-1.2559456,51.7245085,-1.2547768,51.7124175
"37731239",NA,"trunk","2","yes","70 mph","A34","trunk",-1.256121,51.7244901,-1.2578349,51.7266553
"37731240",NA,"trunk","2","yes","70 mph","A34","trunk",-1.2633082,51.7002784,-1.2549389,51.7124418
"37731241",NA,"trunk","2","yes","70 mph","A34","trunk",-1.263189,51.7001666,-1.2921279,51.6866403
"37736481",NA,"trunk","2","yes","70 mph","A2","trunk",1.2904363,51.1548126,1.2903053,51.1547778
"37736506",NA,"trunk","2","yes","70 mph","A2","trunk",1.2903974,51.1549029,1.3102032,51.1532467
"37736751",NA,"trunk","2","yes","70 mph","A2","trunk",1.2902276,51.1548722,1.2903974,51.1549029
"37736753",NA,"trunk","2","yes","70 mph","A2","trunk",1.2903053,51.1547778,1.2901326,51.1545811
"37744160",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9815944,51.9898579,-0.9801233,51.9903595
"37744162",NA,"trunk",NA,"yes","40 mph",NA,"trunk",-0.9793541,51.9902473,-0.979805,51.99014
"37744163",NA,"trunk","2","yes","40 mph",NA,"trunk",-0.9800642,51.9904709,-0.9795834,51.9905437
"37744164",NA,"trunk",NA,"yes","40 mph",NA,"trunk",-0.9794942,51.9905166,-0.9793361,51.9902803
"37744165",NA,"trunk",NA,"yes","40 mph","A421","trunk",-0.9793361,51.9902803,-0.9793541,51.9902473
"37744166",NA,"trunk","3","yes","40 mph",NA,"trunk",-0.9798441,51.9901478,-0.9801233,51.9903595
"37744167",NA,"trunk","3","yes","40 mph","A421","trunk",-0.9788222,51.9903313,-0.9793361,51.9902803
"37772299",NA,"trunk","2",NA,"60 mph",NA,"trunk",-0.7047941,52.0775209,-0.7053534,52.077395
"37807033","London Road","trunk","2","yes","70 mph","A12","trunk",0.6685127,51.8175993,0.667967,51.8173539
"37807034","London Road","trunk","2","yes","70 mph","A12","trunk",0.667967,51.8173539,0.6582592,51.8129449
"37807035","London Road","trunk","2","yes","70 mph","A12","trunk",0.6684453,51.8176913,0.6708884,51.8189893
"37807036","London Road","trunk","2","yes","70 mph","A12","trunk",0.6678905,51.8174453,0.6684453,51.8176913
"37830747","Ashburnham Road","trunk","2","yes","20 mph","A3220","trunk",-0.1814622,51.4801204,-0.1829137,51.4808278
"37867918","The Parkway","trunk","2","yes","40 mph","A312","trunk",-0.4063755,51.5049277,-0.4086328,51.4997713
"37867919","The Parkway","trunk","2","yes","40 mph","A312","trunk",-0.4067142,51.5045068,-0.4065192,51.504952
"37873389",NA,"trunk","1","yes","60 mph","A40","trunk",-1.3824562,51.786759,-1.3846541,51.7868705
"37873390",NA,"trunk","2","yes","70 mph","A40","trunk",-1.4490422,51.7861057,-1.456706,51.7831955
"37873391",NA,"trunk","2","yes","70 mph","A40","trunk",-1.4499039,51.7859785,-1.4488679,51.7862687
"37875165","Tooting Bec Road","trunk",NA,NA,"30 mph","A214","trunk",-0.1379501,51.4304465,-0.1376618,51.4304145
"37875166","Tooting Bec Road","trunk","2",NA,"30 mph","A214","trunk",-0.138388,51.4304905,-0.1379501,51.4304465
"37878660",NA,"trunk","3","yes","50 mph",NA,"trunk",-0.680752,51.3562727,-0.6801481,51.3557503
"37878665",NA,"trunk","3","yes","50 mph",NA,"trunk",-0.6801481,51.3557503,-0.6799088,51.3554736
"37878666",NA,"trunk","3","yes","50 mph",NA,"trunk",-0.681471,51.3550588,-0.6821512,51.3556451
"37878986","Great Chertsey Road","trunk","2","yes","40 mph","A316","trunk",-0.3674245,51.4416459,-0.3669955,51.4418334
"37878988","Great Chertsey Road","trunk","2","yes","40 mph","A316","trunk",-0.3668274,51.4417652,-0.3672057,51.4416013
"37880233","New Cross Road","trunk","2","yes","20 mph","A2","trunk",-0.0325395,51.4758418,-0.0327907,51.4757163
"37880234","New Cross Road","trunk","2","yes","20 mph","A2","trunk",-0.0319966,51.4758027,-0.0325395,51.4758418
"37880235","New Cross Road","trunk","2","yes","20 mph","A2","trunk",-0.0302738,51.4756287,-0.0304876,51.4756255
"37880302","New Cross Road","trunk","2",NA,"30 mph","A2","trunk",-0.0302738,51.4756287,-0.0290887,51.4754176
"37933448","Deptford Broadway","trunk","2","yes","30 mph","A2","trunk",-0.0242966,51.4746287,-0.0244247,51.4746506
"37933624","Deptford Broadway","trunk","2","yes","30 mph","A2","trunk",-0.0243792,51.4747655,-0.0242617,51.4747476
"37996417","Target Roundabout","trunk","4","yes","30 mph","A312","trunk",-0.3782344,51.5432517,-0.3779016,51.543302
"37996419","Target Roundabout","trunk","4","yes","30 mph","A312","trunk",-0.3784955,51.543042,-0.3782344,51.5432517
"37996420","Target Roundabout","trunk","3","yes","30 mph","A312","trunk",-0.377244,51.5425905,-0.3775595,51.5425072
"37996494","Target Roundabout","trunk","3","yes","30 mph","A312","trunk",-0.377026,51.5428172,-0.377244,51.5425905
"38049137","Great Leighs Bypass","trunk","2","yes","70 mph","A131","trunk",0.5002071,51.8196455,0.5004532,51.8205318
"38059278","John Wilson Street","trunk","2","yes","30 mph","A205","trunk",0.0622706,51.4905468,0.0626072,51.489189
"38060076","Euston Road","trunk","4",NA,"20 mph","A501","trunk",-0.1261961,51.529093,-0.1263382,51.5290355
"38108888","Sidcup By-pass","trunk","2","yes","50 mph","A20","trunk",0.1059665,51.4150839,0.111927,51.4133156
"38156655","Sidcup Road","trunk","2","yes","40 mph","A20","trunk",0.0272147,51.4529134,0.0292384,51.4505919
"38156890","Eltham Road","trunk","2",NA,"30 mph","A210","trunk",0.0290508,51.4530179,0.0334968,51.4529477
"38156904","Westhorne Avenue","trunk","2","yes","40 mph","A205","trunk",0.0333308,51.4514355,0.0304813,51.4504082
"38159756","Lee High Road","trunk","2",NA,"30 mph","A20","trunk",0.0095967,51.4567211,0.0097269,51.4566456
"38159757","Lee High Road","trunk","2",NA,"30 mph","A20","trunk",0.0097269,51.4566456,0.0102865,51.4565705
"38166453","High Road","trunk","6",NA,"20 mph","A10","trunk",-0.0720784,51.5843025,-0.071816,51.585246
"38166454","High Road","trunk","4",NA,"20 mph","A10","trunk",-0.072391,51.5756887,-0.0725666,51.5761608
"38168214",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7871489,52.0408236,-0.7975545,52.045449
"38202947","Croydon Road","trunk","2",NA,"40 mph","A232","trunk",0.0249877,51.36758,0.0319247,51.3673342
"38215363",NA,"trunk","2","yes","70 mph","A34","trunk",-1.2823729,51.7981308,-1.2847753,51.7957969
"38216032","Wendlebury Interchange","trunk","3","yes","60 mph",NA,"trunk",-1.197785,51.8695999,-1.1970767,51.8691969
"38216200",NA,"trunk","2","yes","60 mph",NA,"trunk",-1.0310542,51.9917488,-1.0314677,51.991425
"38216201",NA,"trunk","2","yes","60 mph",NA,"trunk",-1.0314677,51.991425,-1.0318335,51.9916188
"38217691","Old Stratford Roundabout","trunk","3","yes","60 mph",NA,"trunk",-0.8690118,52.066283,-0.8699085,52.0659412
"38217692","Old Stratford Roundabout","trunk","3","yes","60 mph",NA,"trunk",-0.8699085,52.0659412,-0.8707318,52.0663122
"38246683","Shooters Hill Road","trunk","2","yes","30 mph","A2","trunk",0.0216485,51.4743792,0.0220016,51.4744387
"38246926","Rochester Way Relief Road","trunk","2","yes","50 mph","A102","trunk",0.0229778,51.4778919,0.0240876,51.4757442
"38315848",NA,"trunk","2","yes","70 mph","A5","trunk",-0.840748,52.0588786,-0.8100439,52.0483687
"38315849",NA,"trunk","2","yes","70 mph","A5","trunk",-0.8413922,52.0593741,-0.840748,52.0588786
"38315850",NA,"trunk","2","yes","70 mph","A5","trunk",-0.8415416,52.0593238,-0.8509955,52.0636231
"38315851",NA,"trunk","2","yes","70 mph","A5","trunk",-0.8408668,52.0588207,-0.8415416,52.0593238
"38324955","Pratts Farm Roundabout","trunk",NA,NA,"60 mph",NA,"trunk",0.4877365,51.777506,0.4881016,51.777598
"38324956","Essex Regiment Way","trunk","2","yes","60 mph","A131","trunk",0.4881093,51.7770714,0.4878542,51.7773177
"38329677","Holland Park Roundabout","trunk","5","yes","30 mph","A3220","trunk",-0.2174778,51.5045991,-0.2172354,51.5050042
"38329678","Holland Park Roundabout","trunk","6","yes","30 mph","A3220","trunk",-0.2164665,51.5041634,-0.2172017,51.5043112
"38339020","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.4849609,51.5603834,-0.4844433,51.5603416
"38339021","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.4844433,51.5603416,-0.4826512,51.5601931
"38339022","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.4844502,51.5602264,-0.4849692,51.5602775
"38339023","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.4849692,51.5602775,-0.4857197,51.5603477
"38339026","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.4801773,51.5599441,-0.477214,51.5597188
"38339027","Western Avenue","trunk","3","yes","70 mph","A40","trunk",-0.474437,51.5594718,-0.4741425,51.5594472
"38350475","John Wilson Street","trunk","2","yes","30 mph","A205","trunk",0.0632701,51.4876108,0.0628016,51.4884007
"38363627","Commercial Road","trunk","5",NA,"30 mph","A13","trunk",-0.0365814,51.5125928,-0.0363275,51.5125801
"38363639","Commercial Road","trunk","5",NA,"30 mph","A13","trunk",-0.0363275,51.5125801,-0.0360978,51.5125695
