"osm_id","name","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.alt_name","bridge.alt_name.wikidata","bridge.name","bridge.name.wikidata","bridge.ref","bridge_ref","carriageway_ref","change","change.lanes","construction_contract_name","covered","cutting","cycleway.left","description","destination","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.ref.to.lanes","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","expressway","fixme","hazard","highway","incline","int_ref","is_in","junction","junction.ref","lane_markings","lanes","lanes.bus","layer","lit","loc_name","maxheight","maxheight.signed","maxspeed","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle.conditional","motorway","national_highways.area","note","old_ref","oneway","operator","operator.wikidata","placement","project_name","proposed.active_traffic_management","proposed.lanes","ref","ref_direction","shoulder","shoulder.surface","shoulder.width","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","source.ref","start_date","surface","toll","toll.motorcycle","tunnel","tunnel.name","turn.lanes","width","width.lanes","wikidata","start_longitude","start_latitude","end_longitude","end_latitude"
"223131038",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,"motorway",NA,"E 13",NA,NA,NA,NA,"4",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","yes",NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.519258,51.960069,-0.5228158,51.9641812
"223132297",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,"motorway",NA,"E 13",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","yes",NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.573037,52.0189417,-0.5910027,52.0233953
"223133422",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,"motorway",NA,"E 13",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","yes",NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.5729704,52.0190618,-0.5492514,52.0076402
"223235431",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London Orbital Motorway",NA,"M40 (W)|M25|M25|M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|none|none|none",NA,NA,NA,-0.5241934,51.5511291,-0.5264398,51.5531184
"223237361",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,"High Wycombe (E) A40|M40;High Wycombe;Oxford;Birmingham|M40|M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"High Wycombe Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|through|through|through",NA,NA,NA,-0.6695095,51.597403,-0.6877724,51.6022531
"224075418",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"Hendon Urban Motorway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2613347,51.6261864,-0.2704107,51.6371877
"230596660",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","average",NA,NA,NA,"motorway",NA,"E 13",NA,NA,NA,NA,"3",NA,"1","yes",NA,NA,NA,"70 mph",NA,"GB:motorway","yes",NA,NA,NA,"8","maxspeed 50 mph temporary during upgrade until Spring 2013 then maxspeed=signals",NA,"yes","National Highways","Q5760006","middle_of:3",NA,NA,NA,"M1",NA,NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4697106,51.8936737,-0.4696628,51.8933655
"230596664",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","average",NA,NA,NA,"motorway",NA,"E 13",NA,NA,NA,NA,"4",NA,"1","yes",NA,NA,NA,"70 mph",NA,"GB:motorway","yes",NA,NA,NA,"8","maxspeed 50 mph temporary during upgrade until Spring 2013 then maxspeed=signals",NA,"yes","National Highways","Q5760006","middle_of:3",NA,NA,NA,"M1",NA,NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4698662,51.8933537,-0.4699176,51.8936586
"230882450",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,"circular",NA,NA,"4",NA,NA,"yes",NA,NA,NA,"50 mph",NA,"sign","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.452646,51.4961359,-0.4524357,51.4956526
"230882451",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,"circular",NA,NA,"2",NA,NA,"yes",NA,NA,NA,"50 mph",NA,"sign","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4542036,51.4957602,-0.4539353,51.4961973
"230882452",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,"circular",NA,NA,"3",NA,NA,"yes",NA,NA,NA,"50 mph",NA,"sign","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.454136,51.4953804,-0.4542036,51.4957602
"235050135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London-Cambridge Motorway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"6",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,"intermediate",NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.1365071,51.7382746,0.1827275,51.8142997
"237316622","Hunton Cross Spur","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"Watford","Aylesbury|St. Albans|Watford","A41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,"19",NA,"3",NA,NA,"yes",NA,NA,NA,"50 mph",NA,"sign","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4319618,51.6834853,-0.431154,51.6837704
"237594142",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M23",NA,"no",NA,NA,NA,"yahoo",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1356114,51.154775,-0.138196,51.1414791
"238843540",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,"Aylesford;Maidstone (West)|Maidstone (C);Chatham;Ashford;Channel Tunnel;Dover|Ashford;Channel Tunnel;Dover|Ashford;Channel Tunnel;Dover",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"4",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left;through|||",NA,NA,NA,0.4756797,51.299389,0.4773505,51.2989568
"239597449",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,NA,NA,NA,"yes","Wokingham Borough Council",NA,NA,NA,NA,NA,"A329(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/70711w0004.htm",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8658909,51.4355795,-0.8936809,51.4394363
"239597450",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,NA,NA,NA,"yes","Wokingham Borough Council",NA,NA,NA,NA,NA,"A329(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/70711w0004.htm",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.860902,51.4337001,-0.8579194,51.4323824
"239601506",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,NA,NA,"below_default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,"updated 2012-02-19 visual & P174-0077 at ends [part earlier photo surveys P150-0789-91]",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8446761,51.4358868,-0.8660036,51.4255683
"242296396",NA,"no","High Wycombe Bypass",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9067275,51.6589434,-0.8466498,51.6268447
"242296401",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9072814,51.658912,-0.917765,51.6618341
"242298322",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"Beaconsfield Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,"1971","asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.6360812,51.5966355,-0.6562221,51.5981019
"242533021",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,"Gerrards Cross Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4950627,51.5611354,-0.4976876,51.5613694
"242533024",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,"A40","yes","National Highways","Q5760006",NA,"Western Avenue",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.4952019,51.5612997,-0.4936542,51.561165
"242601365",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"Beaconsfield Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"survey",NA,NA,NA,NA,NA,NA,"1971","asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.6576036,51.598202,-0.6352319,51.5966105
"242601372",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"High Wycombe Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,"1969","asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.6562221,51.5981019,-0.6695095,51.597403
"242608416","Wheatley Spur","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"Oxford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0838268,51.7334019,-1.1045968,51.7391647
"242608420","Wheatley Spur","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"Oxford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1045968,51.7391647,-1.1070407,51.7405092
"242608421","Wheatley Spur","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1042702,51.739103,-1.0844114,51.7337766
"256060531",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London Orbital Motorway",NA,"A30;London (W);Hounslow;Staines|M25 (M40, M4 M1);Heathrow;Watford|M25 (M40, M4 M1);Heathrow;Watford|M25 (M40, M4 M1);Heathrow;Watford|M25 (M40, M4 M1);Heathrow;Watford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"5",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|none|none|none|none",NA,NA,NA,-0.5394976,51.4326498,-0.5371472,51.435481
"263352019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,"left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1999491,52.0057295,-0.1972849,52.0005424
"263352020",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,"Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.199122,51.9669827,-0.1999803,51.9662234
"263352021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006","right_of:2",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,"GPS",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|through|through",NA,NA,NA,-0.2008362,52.0068064,-0.2015883,52.0079584
"263352022",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006","right_of:2",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,"Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|through|through",NA,NA,NA,-0.1980397,51.9681486,-0.199122,51.9669827
"263352023",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006","right_of:2",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"merge_to_right|through|through",NA,NA,NA,-0.198902,51.9674069,-0.1979436,51.9684841
"263352024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006","right_of:2",NA,NA,NA,"A1(M)",NA,"left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"merge_to_right|through|through",NA,NA,NA,-0.2009683,52.0072956,-0.1999491,52.0057295
"263352025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1979436,51.9684841,-0.197395,51.9850987
"263352026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,"GPS",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2017726,52.0082181,-0.2041754,52.0119421
"276425878",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway",NA,"London (SE & C);Bexleyheath;Canterbury (M2);Dartford (A225)|Dartford Crossing (A282);Stansted (M11);(M1)|Dartford Crossing (A282);Stansted (M11);(M1)|Dartford Crossing (A282);Stansted (M11);(M1)",NA,"A2|M25|M25|M25",NA,NA,NA,"|airport|airport|airport",NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.2180267,51.4120404,0.2317332,51.4200193
"280623014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2181784,51.9316272,-0.217675,51.9327491
